Sno,Date,minute,Hour,Day_of_week,Day_of_year,Latitude loc 14,Longitude loc15,icon,windSpeed,visibility,Accident,,,
934,43404,10,11,4,304,17.3317096,78.5753592,cloudy,2.98,16.093,1,,,
935,43404,25,11,4,304,17.4547073,78.5456134,partly-cloudy-day,2.95,16.093,1,,,
936,43404,30,11,4,304,17.3716285,78.4909673,partly-cloudy-day,2.94,16.093,1,,,
937,43404,30,11,4,304,17.4196548,78.4990004,partly-cloudy-day,2.94,16.093,1,,,
938,43404,30,11,4,304,17.4213978,78.4000597,partly-cloudy-day,2.93,16.093,1,,,
939,43404,30,11,4,304,17.518468,78.3038449,partly-cloudy-day,2.93,16.093,1,,,
940,43404,35,11,4,304,17.4677964,78.4252792,partly-cloudy-day,2.93,16.093,1,,,
941,43404,35,11,4,304,17.4103214,78.3813813,partly-cloudy-day,2.91,16.093,1,,,
942,43404,35,11,4,304,17.4103214,78.3813813,partly-cloudy-day,2.91,16.093,1,,,
943,43404,40,11,4,304,17.4447068,78.4663812,partly-cloudy-day,2.96,9.129,1,,,
944,43404,45,11,4,304,17.3868117,78.4538802,partly-cloudy-day,2.9,16.093,1,,,
945,43404,45,11,4,304,17.5050234,78.540284,partly-cloudy-day,2.9,16.093,1,,,
946,43404,45,11,4,304,17.3716285,78.4909673,partly-cloudy-day,2.9,16.093,1,,,
947,43404,50,11,4,304,17.3716285,78.4909673,partly-cloudy-day,2.9,16.093,1,,,
948,43404,50,11,4,304,17.3756794,78.4940183,partly-cloudy-day,2.9,16.093,1,,,
949,43404,50,11,4,304,17.4327345,78.4425108,partly-cloudy-day,2.92,16.093,1,,,
950,43404,50,11,4,304,17.5050234,78.540284,partly-cloudy-day,2.89,16.093,1,,,
951,43404,55,11,4,304,17.4447068,78.4663812,partly-cloudy-day,3.05,9.129,1,,,
952,43404,0,12,4,304,17.5161534,78.4496168,partly-cloudy-day,2.88,16.093,1,,,
953,43404,5,12,4,304,17.3317096,78.5753592,partly-cloudy-day,2.83,16.093,1,,,
954,43404,5,12,4,304,17.4020637,78.4840052,partly-cloudy-day,2.89,16.093,1,,,
955,43404,10,12,4,304,17.5366218,78.4844811,partly-cloudy-day,2.88,16.093,1,,,
956,43404,12,12,4,304,17.4327345,78.4425108,partly-cloudy-night,2.9,16.093,1,,,
957,43404,15,12,4,304,17.491595,78.2920407,partly-cloudy-night,2.81,16.093,1,,,
958,43404,19,12,4,304,17.5581413,78.3425151,partly-cloudy-night,2.82,16.093,1,,,
959,43404,22,12,4,304,17.3789045,78.4680902,partly-cloudy-night,2.87,16.093,1,,,
960,43404,25,12,4,304,17.3698887,78.4304712,partly-cloudy-night,2.86,16.093,1,,,
961,43404,28,12,4,304,17.5196675,78.3778542,partly-cloudy-night,2.86,16.093,1,,,
962,43404,30,12,4,304,17.4936856,78.3401293,partly-cloudy-night,2.85,16.093,1,,,
963,43404,30,12,4,304,17.4936856,78.3401293,partly-cloudy-night,2.85,16.093,1,,,
964,43404,30,12,4,304,17.4639345,78.4282972,partly-cloudy-night,2.87,16.093,1,,,
965,43404,30,12,4,304,17.403307,78.4529396,partly-cloudy-night,2.87,16.093,1,,,
966,43404,30,12,4,304,17.4400802,78.3489168,partly-cloudy-night,2.85,16.093,1,,,
967,43404,30,12,4,304,17.4305565,78.4270534,partly-cloudy-night,2.87,16.093,1,,,
968,43404,30,12,4,304,17.4639345,78.4282972,partly-cloudy-night,2.87,16.093,1,,,
969,43404,30,12,4,304,17.403307,78.4529396,partly-cloudy-night,2.87,16.093,1,,,
970,43404,35,12,4,304,17.3992721,78.4627103,partly-cloudy-night,2.88,16.093,1,,,
971,43404,35,12,4,304,17.5196675,78.3778542,partly-cloudy-night,2.87,16.093,1,,,
972,43404,40,12,4,304,17.4305565,78.4270534,partly-cloudy-night,2.87,16.093,1,,,
973,43404,45,12,4,304,17.3684658,78.5315941,partly-cloudy-night,2.88,16.093,1,,,
974,43404,45,12,4,304,17.3413189,78.5315546,partly-cloudy-night,2.88,16.093,1,,,
975,43404,45,12,4,304,17.4305565,78.4270534,partly-cloudy-night,2.88,16.093,1,,,
976,43404,55,12,4,304,17.4305565,78.4270534,partly-cloudy-night,2.89,16.093,1,,,
977,43404,0,13,4,304,17.4062155,78.3763486,partly-cloudy-night,2.92,16.093,1,,,
978,43404,2,13,4,304,17.3925953,78.5088008,partly-cloudy-night,2.93,16.093,1,,,
979,43404,5,13,4,304,17.3991274,78.5017083,partly-cloudy-night,2.94,16.093,1,,,
980,43404,8,13,4,304,17.4492773,78.4183478,partly-cloudy-night,2.93,16.093,1,,,
981,43404,10,13,4,304,17.3925953,78.5088008,partly-cloudy-night,2.95,16.093,1,,,
982,43404,10,13,4,304,17.3317096,78.5753592,partly-cloudy-night,2.88,16.093,1,,,
983,43404,10,13,4,304,17.4492773,78.4183478,partly-cloudy-night,2.94,16.093,1,,,
984,43404,10,13,4,304,17.4062155,78.3763486,partly-cloudy-night,2.95,16.093,1,,,
985,43404,15,13,4,304,17.4836979,78.3158338,partly-cloudy-night,2.99,16.093,1,,,
986,43404,15,13,4,304,17.4400802,78.3489168,partly-cloudy-night,2.98,16.093,1,,,
987,43404,15,13,4,304,17.3535583,78.4989098,partly-cloudy-night,2.96,16.093,1,,,
988,43404,15,13,4,304,17.3317842,78.5297637,partly-cloudy-night,2.93,16.093,1,,,
989,43404,20,13,4,304,17.3317842,78.5297637,partly-cloudy-night,2.94,16.093,1,,,
990,43404,20,13,4,304,17.4447068,78.4663812,clear-night,2.76,8.883,1,,,
991,43404,20,13,4,304,17.4685901,78.4810648,partly-cloudy-night,2.9,15.803,1,,,
992,43404,20,13,4,304,17.4033851,78.4149439,partly-cloudy-night,2.99,16.093,1,,,
993,43404,25,13,4,304,17.4447068,78.4663812,clear-night,2.81,8.8,1,,,
994,43404,30,13,4,304,17.4248398,78.5131938,partly-cloudy-night,3.02,16.093,1,,,
995,43404,30,13,4,304,17.4836979,78.3158338,partly-cloudy-night,3.06,16.093,1,,,
996,43404,30,13,4,304,17.4936856,78.3401293,partly-cloudy-night,3.06,16.093,1,,,
997,43404,40,13,4,304,17.4062155,78.3763486,partly-cloudy-night,3.08,16.093,1,,,
998,43404,50,13,4,304,17.4836979,78.3158338,partly-cloudy-night,3.15,16.093,1,,,
999,43404,0,14,4,304,17.4698577,78.3578246,partly-cloudy-night,3.18,16.093,1,,,
1000,43404,2,14,4,304,17.4836979,78.3158338,partly-cloudy-night,3.19,16.093,1,,,
1001,43404,10,14,4,304,17.3716285,78.4909673,partly-cloudy-night,3.13,16.093,1,,,
1002,43404,10,14,4,304,17.4503375,78.5322481,partly-cloudy-night,3.13,16.093,1,,,
1003,43404,12,14,4,304,17.4698577,78.3578246,partly-cloudy-night,3.22,16.093,1,,,
1004,43404,15,14,4,304,17.4020637,78.4840052,partly-cloudy-night,3.16,16.093,1,,,
1005,43404,15,14,4,304,17.4947934,78.3996441,partly-cloudy-night,3.23,16.093,1,,,
1006,43404,20,14,4,304,17.4399295,78.4982741,partly-cloudy-night,3.18,16.093,1,,,
1007,43404,20,14,4,304,17.4399295,78.4982741,partly-cloudy-night,3.18,16.093,1,,,
1008,43404,20,14,4,304,17.3698887,78.4304712,partly-cloudy-night,3.17,16.093,1,,,
1009,43404,30,14,4,304,17.4399295,78.4982741,partly-cloudy-night,3.19,16.093,1,,,
1010,43404,30,14,4,304,17.4698577,78.3578246,partly-cloudy-night,3.26,16.093,1,,,
1011,43404,30,14,4,304,17.5050234,78.540284,partly-cloudy-night,3.18,16.093,1,,,
1012,43404,30,14,4,304,17.4229906,78.4066178,partly-cloudy-night,3.22,16.093,1,,,
1013,43404,30,14,4,304,17.4305565,78.4270534,partly-cloudy-night,3.22,16.093,1,,,
1014,43404,35,14,4,304,17.4229906,78.4066178,partly-cloudy-night,3.23,16.093,1,,,
1015,43404,35,14,4,304,17.4400802,78.3489168,partly-cloudy-night,3.26,16.093,1,,,
1016,43404,40,14,4,304,17.4015693,78.5199399,partly-cloudy-night,3.16,16.093,1,,,
1017,43404,45,14,4,304,17.4321456,78.4384747,partly-cloudy-night,3.22,16.093,1,,,
1018,43404,45,14,4,304,17.4375084,78.4482441,partly-cloudy-night,3.2,16.093,1,,,
1019,43404,50,14,4,304,17.4248398,78.5131938,partly-cloudy-night,3.18,16.093,1,,,
1020,43404,50,14,4,304,17.4698577,78.3578246,partly-cloudy-night,3.28,16.093,1,,,
1021,43404,55,14,4,304,17.4841683,78.3602942,partly-cloudy-night,3.28,16.093,1,,,
1022,43404,0,15,4,304,17.3868117,78.4538802,partly-cloudy-night,3.2,16.093,1,,,
1023,43404,1,15,4,304,17.4009377,78.4965043,partly-cloudy-night,3.18,16.093,1,,,
1024,43404,5,15,4,304,17.4326402,78.4908221,partly-cloudy-night,3.16,16.093,1,,,
1025,43404,10,15,4,304,17.4833526,78.3870668,partly-cloudy-night,3.25,16.093,1,,,
1026,43404,12,15,4,304,17.3947265,78.451538,partly-cloudy-night,3.18,16.093,1,,,
1027,43404,15,15,4,304,17.4447068,78.4663812,clear-night,3.03,7.933,1,,,
1028,43404,15,15,4,304,17.4305565,78.4270534,partly-cloudy-night,3.19,16.093,1,,,
1029,43404,15,15,4,304,17.5366218,78.4844811,partly-cloudy-night,3.19,16.093,1,,,
1030,43404,20,15,4,304,17.4267948,78.5193163,partly-cloudy-night,3.11,16.093,1,,,
1031,43404,20,15,4,304,17.4492773,78.4183478,partly-cloudy-night,3.18,16.093,1,,,
1032,43404,20,15,4,304,17.4300625,78.5415931,partly-cloudy-night,3.09,16.093,1,,,
1033,43404,30,15,4,304,17.4399295,78.4982741,partly-cloudy-night,3.06,16.093,1,,,
1034,43404,30,15,4,304,17.4399295,78.4982741,partly-cloudy-night,3.06,16.093,1,,,
1035,43404,35,15,4,304,17.416889,78.43867,partly-cloudy-night,3.1,16.093,1,,,
1036,43404,50,15,4,304,17.4930135,78.4057506,partly-cloudy-night,3.09,16.093,1,,,
1037,43404,55,15,4,304,17.4399295,78.4982741,partly-cloudy-night,2.93,16.093,1,,,
1038,43404,55,15,4,304,17.4393056,78.4055514,partly-cloudy-night,3.06,16.093,1,,,
1039,43404,0,16,4,304,17.491595,78.2920407,partly-cloudy-night,3.12,16.093,1,,,
1040,43404,0,16,4,304,17.3684658,78.5315941,partly-cloudy-night,2.96,16.093,1,,,
1041,43404,0,16,4,304,17.4065284,78.5139136,partly-cloudy-night,2.96,16.093,1,,,
1042,43404,0,16,4,304,17.4009377,78.4965043,partly-cloudy-night,2.98,16.093,1,,,
1043,43404,7,16,4,304,17.4393056,78.4055514,partly-cloudy-night,3.01,16.093,1,,,
1044,43404,10,16,4,304,17.4059875,78.3908428,partly-cloudy-night,3.03,16.093,1,,,
1045,43404,15,16,4,304,17.4125847,78.5053248,partly-cloudy-night,2.9,16.093,1,,,
1046,43404,30,16,4,304,17.3317096,78.5753592,cloudy,2.79,16.093,1,,,
1047,43404,30,16,4,304,17.3317096,78.5753592,cloudy,2.79,16.093,1,,,
1048,43404,30,16,4,304,17.5958184,78.5712832,partly-cloudy-night,2.68,16.093,1,,,
1049,43404,35,16,4,304,17.4399295,78.4982741,partly-cloudy-night,2.77,16.093,1,,,
1050,43404,40,16,4,304,17.3852774,78.5277506,partly-cloudy-night,2.77,16.093,1,,,
1051,43404,45,16,4,304,17.4698577,78.3578246,partly-cloudy-night,2.84,16.093,1,,,
1052,43404,45,16,4,304,17.4077591,78.4268703,partly-cloudy-night,2.82,16.093,1,,,
1053,43404,46,16,4,304,17.389285,78.4588539,partly-cloudy-night,2.8,16.093,1,,,
1054,43404,50,16,4,304,17.4399295,78.4982741,partly-cloudy-night,2.71,16.093,1,,,
1055,43404,50,16,4,304,17.3900857,78.4933352,partly-cloudy-night,2.75,16.093,1,,,
1056,43404,0,17,4,304,17.3852774,78.5277506,cloudy,2.67,16.093,1,,,
1057,43404,5,17,4,304,17.3990023,78.4156933,cloudy,2.74,16.093,1,,,
1058,43404,10,17,4,304,17.4399295,78.4982741,cloudy,2.62,16.093,1,,,
1059,43404,10,17,4,304,17.4698577,78.3578246,partly-cloudy-night,2.7,16.093,1,,,
1060,43404,15,17,4,304,17.5021509,78.4716424,partly-cloudy-night,2.55,16.093,1,,,
1061,43404,22,17,4,304,17.4160258,78.4113656,cloudy,2.64,16.093,1,,,
1062,43404,25,17,4,304,17.4655716,78.3504793,partly-cloudy-night,2.62,16.093,1,,,
1063,43404,25,17,4,304,17.4677964,78.4252792,partly-cloudy-night,2.56,16.093,1,,,
1064,43404,30,17,4,304,17.4033851,78.4149439,cloudy,2.61,16.093,1,,,
1065,43404,30,17,4,304,17.3894881,78.3576404,cloudy,2.68,16.093,1,,,
1066,43404,35,17,4,304,17.4033851,78.4149439,cloudy,2.58,16.093,1,,,
1067,43404,45,17,4,304,17.4399295,78.4982741,partly-cloudy-night,2.42,16.093,1,,,
1068,43404,45,17,4,304,17.3991274,78.5017083,partly-cloudy-night,2.47,16.093,1,,,
1069,43404,45,17,4,304,17.4305565,78.4270534,partly-cloudy-night,2.49,16.093,1,,,
1070,43404,45,17,4,304,17.4628723,78.5608531,partly-cloudy-night,2.37,16.093,1,,,
1071,43404,45,17,4,304,17.4399295,78.4982741,partly-cloudy-night,2.42,16.093,1,,,
1072,43404,50,17,4,304,17.4399295,78.4982741,partly-cloudy-night,2.39,16.093,1,,,
1073,43404,52,17,4,304,17.3894881,78.3576404,cloudy,2.57,16.093,1,,,
1074,43404,55,17,4,304,17.4399295,78.4982741,partly-cloudy-night,2.37,16.093,1,,,
1075,43404,58,17,4,304,17.4399295,78.4982741,partly-cloudy-night,2.36,16.093,1,,,
1076,43404,14,18,4,304,17.4492773,78.4183478,partly-cloudy-night,2.36,16.093,1,,,
1077,43404,15,18,4,304,17.4399295,78.4982741,partly-cloudy-night,2.29,16.093,1,,,
1078,43404,15,18,4,304,17.491595,78.2920407,partly-cloudy-night,2.42,16.093,1,,,
1079,43404,17,18,4,304,17.4009377,78.4965043,partly-cloudy-night,2.34,16.093,1,,,
1080,43404,20,18,4,304,17.4947934,78.3996441,partly-cloudy-night,2.29,16.093,1,,,
1081,43404,23,18,4,304,17.3983774,78.5582652,partly-cloudy-night,2.32,16.093,1,,,
1082,43404,30,18,4,304,17.4546797,78.5192298,partly-cloudy-night,2.22,16.093,1,,,
1083,43404,30,18,4,304,17.4009377,78.4965043,partly-cloudy-night,2.29,16.093,1,,,
1084,43404,35,18,4,304,17.4546797,78.5192298,partly-cloudy-night,2.21,16.093,1,,,
1085,43404,40,18,4,304,17.3991274,78.5017083,partly-cloudy-night,2.26,16.093,1,,,
1086,43404,45,18,4,304,17.5050234,78.540284,partly-cloudy-night,2.13,16.093,1,,,
1087,43404,0,19,4,304,17.4967016,78.5066233,partly-cloudy-night,2.09,16.093,1,,,
1088,43404,0,19,4,304,17.4698577,78.3578246,partly-cloudy-night,2.3,16.093,1,,,
1089,43404,0,19,4,304,17.4967016,78.5066233,partly-cloudy-night,2.09,16.093,1,,,
1090,43404,0,19,4,304,17.4447068,78.4663812,partly-cloudy-night,2.19,16.093,1,,,
1091,43404,5,19,4,304,17.4399295,78.4982741,partly-cloudy-night,2.14,16.093,1,,,
1092,43404,10,19,4,304,17.3088602,78.5062362,cloudy,2.28,16.093,1,,,
1093,43404,10,19,4,304,17.3698887,78.4304712,partly-cloudy-night,2.31,16.093,1,,,
1094,43404,15,19,4,304,17.3513367,78.5625531,cloudy,2.22,16.093,1,,,
1095,43404,15,19,4,304,17.4062155,78.3763486,partly-cloudy-night,2.33,16.093,1,,,
1096,43404,20,19,4,304,17.2335311,78.5425543,cloudy,2.32,16.093,1,,,
1097,43404,25,19,4,304,17.492838,78.5469015,partly-cloudy-night,2.08,16.093,1,,,
1098,43404,25,19,4,304,17.4062155,78.3763486,partly-cloudy-night,2.31,16.093,1,,,
1099,43404,40,19,4,304,17.454467,78.4034188,partly-cloudy-night,2.2,16.093,1,,,
1100,43404,40,19,4,304,17.3868117,78.4538802,partly-cloudy-night,2.18,16.093,1,,,
1101,43404,40,19,4,304,17.396957,78.3764948,partly-cloudy-night,2.3,16.093,1,,,
1102,43404,45,19,4,304,17.463172,78.2864815,partly-cloudy-night,2.37,16.093,1,,,
1103,43404,50,19,4,304,17.3868117,78.4538802,partly-cloudy-night,2.16,16.093,1,,,
1104,43404,5,20,4,304,17.5287427,78.266725,partly-cloudy-night,2.33,16.093,1,,,
1105,43404,10,20,4,304,17.3073458,78.5902143,cloudy,2.09,16.093,1,,,
1106,43404,15,20,4,304,17.463172,78.2864815,partly-cloudy-night,2.36,16.093,1,,,
1107,43404,20,20,4,304,17.3481031,78.4954389,partly-cloudy-night,2.05,16.093,1,,,
1108,43404,20,20,4,304,17.4321456,78.4384747,partly-cloudy-night,2.11,16.093,1,,,
1109,43404,20,20,4,304,17.4485835,78.3908035,partly-cloudy-night,2.19,16.093,1,,,
1110,43404,20,20,4,304,17.3573882,78.5112407,partly-cloudy-night,2.04,16.093,1,,,
1111,43404,20,20,4,304,17.5050234,78.540284,partly-cloudy-night,2.01,16.093,1,,,
1112,43404,25,20,4,304,17.4062155,78.3763486,partly-cloudy-night,2.23,16.093,1,,,
1113,43404,25,20,4,304,17.3861371,78.4638649,partly-cloudy-night,2.08,16.093,1,,,
1114,43404,30,20,4,304,17.4062155,78.3763486,partly-cloudy-night,2.23,16.093,1,,,
1115,43404,30,20,4,304,17.4033851,78.4149439,partly-cloudy-night,2.16,16.093,1,,,
1116,43404,40,20,4,304,17.416889,78.43867,partly-cloudy-night,2.1,16.093,1,,,
1117,43404,45,20,4,304,17.4447068,78.4663812,partly-cloudy-night,2.03,16.093,1,,,
1118,43404,50,20,4,304,17.4110016,78.4318508,partly-cloudy-night,2.1,16.093,1,,,
1119,43404,50,20,4,304,17.4447068,78.4663812,partly-cloudy-night,2.03,16.093,1,,,
1120,43404,50,20,4,304,17.3535583,78.4989098,partly-cloudy-night,1.98,16.093,1,,,
1121,43404,2,21,4,304,17.3868117,78.4538802,partly-cloudy-night,2.05,16.093,1,,,
1122,43404,5,21,4,304,17.3991274,78.5017083,partly-cloudy-night,1.96,16.093,1,,,
1123,43404,8,21,4,304,17.4062155,78.3763486,partly-cloudy-night,2.19,16.093,1,,,
1124,43404,8,21,4,304,17.416889,78.43867,partly-cloudy-night,2.07,16.093,1,,,
1125,43404,15,21,4,304,17.416889,78.43867,partly-cloudy-night,2.07,16.093,1,,,
1126,43404,30,21,4,304,17.4628723,78.5608531,partly-cloudy-night,2,16.093,1,,,
1127,43404,45,21,4,304,17.4062155,78.3763486,partly-cloudy-night,2.15,16.093,1,,,
1128,43404,45,21,4,304,17.416889,78.43867,partly-cloudy-night,2.05,16.093,1,,,
1129,43404,46,21,4,304,17.3730192,78.547636,partly-cloudy-night,1.93,16.093,1,,,
1130,43404,50,21,4,304,17.5349627,78.4022446,partly-cloudy-night,2.09,16.093,1,,,
1131,43404,55,21,4,304,17.2335311,78.5425543,partly-cloudy-night,1.86,16.093,1,,,
1132,43404,56,21,4,304,17.2335311,78.5425543,partly-cloudy-night,1.86,16.093,1,,,
1133,43404,0,22,4,304,17.4967016,78.5066233,partly-cloudy-night,1.99,16.093,1,,,
1134,43404,0,22,4,304,17.4393056,78.4055514,partly-cloudy-night,2.1,16.093,1,,,
1135,43404,2,22,4,304,17.4447068,78.4663812,partly-cloudy-night,2.01,16.093,1,,,
1136,43404,10,22,4,304,17.4947934,78.3996441,partly-cloudy-night,2.13,16.093,1,,,
1137,43404,10,22,4,304,17.4062155,78.3763486,partly-cloudy-night,2.14,16.093,1,,,
1138,43404,20,22,4,304,17.3268277,78.2746658,partly-cloudy-night,2.29,16.093,1,,,
1139,43404,20,22,4,304,17.3716285,78.4909673,partly-cloudy-night,1.94,16.093,1,,,
1140,43404,25,22,4,304,17.6351238,78.4022158,partly-cloudy-night,2.04,16.093,1,,,
1141,43404,35,22,4,304,17.4033851,78.4149439,partly-cloudy-night,2.09,16.093,1,,,
1142,43404,35,22,4,304,17.4485835,78.3908035,partly-cloudy-night,2.15,16.093,1,,,
1143,43404,35,22,4,304,17.4300625,78.5415931,partly-cloudy-night,2,16.093,1,,,
1144,43404,40,22,4,304,17.4300625,78.5415931,partly-cloudy-night,2.01,16.093,1,,,
1145,43404,50,22,4,304,17.3529457,78.5356595,partly-cloudy-night,1.9,16.093,1,,,
1146,43404,50,22,4,304,17.4033851,78.4149439,partly-cloudy-night,2.08,16.093,1,,,
1147,43404,55,22,4,304,17.4300625,78.5415931,partly-cloudy-night,1.99,16.093,1,,,
1148,43404,0,23,4,304,17.3991274,78.5017083,partly-cloudy-night,1.94,16.093,1,,,
1149,43404,5,23,4,304,17.4300625,78.5415931,partly-cloudy-night,1.95,16.093,1,,,
1150,43404,10,23,4,304,17.5053506,78.5014759,partly-cloudy-night,2,16.093,1,,,
1151,43404,30,23,4,304,17.4110016,78.4318508,partly-cloudy-night,1.82,16.093,1,,,
1152,43404,40,23,4,304,17.444458,78.5313007,partly-cloudy-night,1.67,16.093,1,,,
1153,43404,50,23,4,304,17.3698887,78.4304712,partly-cloudy-night,1.67,16.093,1,,,
1154,43435,10,1,7,335,17.3317096,78.5753592,cloudy,1.68,16.093,1,,,
1155,43435,25,8,7,335,17.3922792,78.4602749,partly-cloudy-day,2.95,16.093,1,,,
1156,43435,30,8,7,335,17.4393056,78.4055514,partly-cloudy-day,2.91,16.093,1,,,
1157,43435,15,11,7,335,17.4160258,78.4113656,clear-day,2.81,16.093,1,,,
1158,43435,0,12,7,335,17.4393056,78.4055514,clear-day,2.79,16.093,1,,,
1159,43435,50,12,7,335,17.4160258,78.4113656,clear-night,2.86,16.093,1,,,
1160,43435,5,13,7,335,17.4836979,78.3158338,clear-night,2.77,16.093,1,,,
1161,43435,20,14,7,335,17.4136846,78.4922829,clear-night,2.94,16.093,1,,,
1162,43435,30,18,7,335,17.4393056,78.4055514,clear-night,2.33,16.093,1,,,
1163,43435,35,18,7,335,17.4059875,78.3908428,clear-night,2.29,16.093,1,,,
1164,43435,0,19,7,335,17.3990023,78.4156933,clear-night,2.12,16.093,1,,,
1165,43435,0,19,7,335,17.4677964,78.4252792,clear-night,2.17,16.093,1,,,
1166,43435,0,19,7,335,17.4677964,78.4252792,clear-night,2.17,16.093,1,,,
1167,43435,20,21,7,335,17.3144099,78.4832415,clear-night,1.36,16.093,1,,,
1168,43435,20,21,7,335,17.3140619,78.5613319,clear-night,1.23,16.093,1,,,
1169,43435,40,21,7,335,17.4485835,78.3908035,clear-night,1.41,16.093,1,,,
1170,43435,45,23,7,335,17.416889,78.43867,clear-night,1.17,16.093,1,,,
1171,43435,50,23,7,335,17.4503375,78.5322481,clear-night,1.07,16.093,1,,,
1172,43436,34,4,1,336,17.4677964,78.4252792,clear-day,2.6,16.093,1,,,
1173,43437,10,4,2,337,17.4327345,78.4425108,partly-cloudy-day,2.92,16.093,1,,,
1174,43437,15,11,2,337,17.4020637,78.4840052,partly-cloudy-day,3.2,16.093,1,,,
1175,43437,10,12,2,337,17.3983774,78.5582652,partly-cloudy-night,3,16.093,1,,,
1176,43437,52,13,2,337,17.3497919,78.4680902,partly-cloudy-night,3.02,16.093,1,,,
1177,43437,10,14,2,337,17.4245199,78.4511272,partly-cloudy-night,3.01,16.093,1,,,
1178,43437,30,15,2,337,17.4492773,78.4183478,partly-cloudy-night,3.01,16.093,1,,,
1179,43437,45,16,2,337,17.4399295,78.4982741,clear-night,2.52,16.093,1,,,
1180,43437,45,16,2,337,17.4698577,78.3578246,clear-night,2.71,16.093,1,,,
1181,43437,10,17,2,337,17.4375084,78.4482441,clear-night,2.39,16.093,1,,,
1182,43437,10,18,2,337,17.4399295,78.4982741,clear-night,1.89,16.093,1,,,
1183,43437,25,18,2,337,17.4685901,78.4810648,clear-night,1.86,16.093,1,,,
1184,43437,45,18,2,337,17.4300625,78.5415931,clear-night,1.69,16.093,1,,,
1185,43437,55,20,2,337,17.3762692,78.4791016,clear-night,1.56,16.093,1,,,
1186,43437,30,21,2,337,17.4698577,78.3578246,clear-night,1.7,16.093,1,,,
1187,43437,40,21,2,337,17.4033851,78.4149439,clear-night,1.69,16.093,1,,,
1188,43437,40,21,2,337,17.4698577,78.3578246,clear-night,1.73,16.093,1,,,
1189,43437,45,22,2,337,17.3716285,78.4909673,clear-night,1.89,16.093,1,,,
1190,43438,58,5,3,338,17.4033851,78.4149439,cloudy,3.7,16.093,1,,,
1191,43438,0,10,3,338,17.4813993,78.4489935,cloudy,2.76,16.093,1,,,
1192,43438,5,10,3,338,17.454467,78.4034188,cloudy,2.71,16.093,1,,,
1193,43438,45,10,3,338,17.3990023,78.4156933,cloudy,2.68,16.093,1,,,
1194,43438,30,12,3,338,17.3698887,78.4304712,partly-cloudy-night,2.5,16.093,1,,,
1195,43438,40,13,3,338,17.3806863,78.3244788,partly-cloudy-night,2.55,16.093,1,,,
1196,43438,2,15,3,338,40.789142,-73.134961,clear-day,6.34,16.093,1,,,
1197,43438,10,15,3,338,17.3900857,78.4933352,clear-night,2.46,16.093,1,,,
1198,43438,20,15,3,338,17.4958171,78.5128388,clear-night,2.39,16.093,1,,,
1199,43438,45,17,3,338,17.4033851,78.4149439,clear-night,2,16.093,1,,,
1200,43438,55,18,3,338,17.4492973,78.3650231,partly-cloudy-night,1.97,16.093,1,,,
1201,43438,45,20,3,338,17.4677964,78.4252792,cloudy,1.99,16.093,1,,,
1202,43438,45,20,3,338,17.416889,78.43867,cloudy,1.98,16.093,1,,,
1203,43439,20,11,4,339,17.403307,78.4529396,clear-day,2.58,16.093,1,,,
1204,43439,55,13,4,339,17.3716285,78.4909673,clear-night,2.73,16.093,1,,,
1205,43439,40,17,4,339,17.4949675,78.4112384,partly-cloudy-night,1.81,16.093,1,,,
1206,43439,0,18,4,339,17.4677964,78.4252792,partly-cloudy-night,1.71,16.093,1,,,
1207,43439,0,18,4,339,17.4375084,78.4482441,partly-cloudy-night,1.68,16.093,1,,,
1208,43439,10,19,4,339,17.3938227,78.4834733,partly-cloudy-night,1.68,16.093,1,,,
1209,43439,30,20,4,339,17.3992721,78.4627103,partly-cloudy-night,1.91,16.093,1,,,
1210,43439,30,20,4,339,17.5196968,78.4586419,partly-cloudy-night,2.01,16.093,1,,,
